image_name,0,1,2,3,4,5,6,7,8
2025-05-23 23:49:56.847786,"[0.47242471575737, 0.5577855110168457, -0.7981341481208801, 0.9986740350723267]","[0.5012298226356506, 0.4680742621421814, -0.7662004232406616, 0.9980003237724304]","[0.5204406380653381, 0.464312881231308, -0.7660805583000183, 0.9982360005378723]","[0.5358374714851379, 0.46155697107315063, -0.7662231922149658, 0.9980917572975159]","[0.4478977918624878, 0.48034989833831787, -0.7551457285881042, 0.9979601502418518]","[0.4305559992790222, 0.48373109102249146, -0.7542518973350525, 0.998035192489624]","[0.41796576976776123, 0.4884406328201294, -0.7544666528701782, 0.9978055953979492]","[0.5689229369163513, 0.48023948073387146, -0.4572921097278595, 0.997906506061554]","[0.42006146907806396, 0.4968967139720917, -0.36662155389785767, 0.9982999563217163]"
2025-05-23 23:49:56.947912,"[0.5464783310890198, 0.5682569742202759, -0.7601757645606995, 0.9987860918045044]","[0.5667573809623718, 0.47392207384109497, -0.7318445444107056, 0.9981551766395569]","[0.5816428661346436, 0.47084295749664307, -0.7316500544548035, 0.9983652830123901]","[0.5948842167854309, 0.46862053871154785, -0.7317315340042114, 0.9982349276542664]","[0.517063558101654, 0.48259595036506653, -0.7334506511688232, 0.998130738735199]","[0.4955461919307709, 0.4850800633430481, -0.7325659990310669, 0.9981953501701355]","[0.47550681233406067, 0.4888015687465668, -0.7327706217765808, 0.997991144657135]","[0.6085196733474731, 0.4860982298851013, -0.4407377541065216, 0.9980553984642029]","[0.43495607376098633, 0.49711060523986816, -0.41821756958961487, 0.9984415769577026]"
2025-05-23 23:49:57.048480,"[0.5758568048477173, 0.5737785696983337, -0.823605477809906, 0.9988799095153809]","[0.590924084186554, 0.4794880747795105, -0.7836523056030273, 0.9982773661613464]","[0.6039136052131653, 0.4761841297149658, -0.7835299372673035, 0.9984771609306335]","[0.6163708567619324, 0.47335565090179443, -0.7836759686470032, 0.9983476400375366]","[0.5466509461402893, 0.48622041940689087, -0.8022127151489258, 0.9982650279998779]","[0.5279837846755981, 0.4877910017967224, -0.801426887512207, 0.9983310699462891]","[0.5076615214347839, 0.49055954813957214, -0.8016236424446106, 0.9981396198272705]","[0.6209478974342346, 0.4885238707065582, -0.4435916543006897, 0.9981786012649536]","[0.4541592001914978, 0.4990052282810211, -0.5067371129989624, 0.9985654354095459]"
2025-05-23 23:49:57.123988,"[0.5779799222946167, 0.6098580956459045, -0.773057758808136, 0.9989280104637146]","[0.5961323976516724, 0.5173060894012451, -0.7505587935447693, 0.9983057975769043]","[0.6100950837135315, 0.5141236782073975, -0.7503224611282349, 0.9984911680221558]","[0.624140202999115, 0.5101956129074097, -0.7504726052284241, 0.9983596205711365]","[0.550000786781311, 0.517825186252594, -0.7562124133110046, 0.9983348846435547]","[0.5316001176834106, 0.5155128836631775, -0.7553728818893433, 0.998397707939148]","[0.5117494463920593, 0.5133399367332458, -0.7555679678916931, 0.9982282519340515]","[0.6339515447616577, 0.5092966556549072, -0.44964081048965454, 0.9981760382652283]","[0.4648531377315521, 0.508612871170044, -0.46940693259239197, 0.9986497163772583]"
2025-05-23 23:49:57.215390,"[0.5773966908454895, 0.6502726674079895, -0.7584484815597534, 0.9989023804664612]","[0.5998532772064209, 0.5549270510673523, -0.7431153059005737, 0.9981571435928345]","[0.6147794723510742, 0.5518955588340759, -0.7428794503211975, 0.9983366131782532]","[0.629884660243988, 0.5482237339019775, -0.7430238127708435, 0.9981637597084045]","[0.5497933626174927, 0.5522834062576294, -0.7465104460716248, 0.9982941150665283]","[0.5306707620620728, 0.5477982759475708, -0.7457361817359924, 0.9983686208724976]","[0.51136314868927, 0.5430949330329895, -0.7459471225738525, 0.9982232451438904]","[0.6434153914451599, 0.5375469326972961, -0.4580671489238739, 0.9979366660118103]","[0.4709343910217285, 0.5289119482040405, -0.462228000164032, 0.998670220375061]"
2025-05-23 23:49:57.312605,"[0.5819120407104492, 0.6753634214401245, -0.7477105259895325, 0.998755156993866]","[0.6059852838516235, 0.5839493274688721, -0.7391726970672607, 0.99782395362854]","[0.620722234249115, 0.5809921622276306, -0.7389288544654846, 0.9979709386825562]","[0.6357294917106628, 0.5778452754020691, -0.7391067147254944, 0.9977937340736389]","[0.5555985569953918, 0.5804058313369751, -0.7412198781967163, 0.9981138110160828]","[0.5357341766357422, 0.5747467875480652, -0.7403951287269592, 0.9981624484062195]","[0.5156427621841431, 0.5695406198501587, -0.7405731678009033, 0.9980600476264954]","[0.6508968472480774, 0.5646905899047852, -0.47240912914276123, 0.9974995255470276]","[0.475259393453598, 0.5531110763549805, -0.4698026478290558, 0.9985742568969727]"
2025-05-23 23:49:57.380243,"[0.5794028043746948, 0.715378999710083, -0.7555246353149414, 0.998670220375061]","[0.6070297360420227, 0.6253343820571899, -0.7565761208534241, 0.997524082660675]","[0.6226524114608765, 0.6206245422363281, -0.7562733292579651, 0.9976677894592285]","[0.6380285620689392, 0.6161889433860779, -0.7563604712486267, 0.9974126815795898]","[0.5547946095466614, 0.6201531291007996, -0.7537764310836792, 0.9979655146598816]","[0.5345141887664795, 0.6111002564430237, -0.7529249787330627, 0.9980139136314392]","[0.514803946018219, 0.6021556854248047, -0.7530643939971924, 0.9979171752929688]","[0.6534292697906494, 0.5920106768608093, -0.5119016170501709, 0.997097373008728]","[0.4774520993232727, 0.57239830493927, -0.47991743683815, 0.9985166192054749]"
2025-05-23 23:49:57.482334,"[0.5810302495956421, 0.6994084119796753, -0.6700939536094666, 0.9987128376960754]","[0.6083167195320129, 0.6112378239631653, -0.6706496477127075, 0.9975718855857849]","[0.6231949925422668, 0.6078398823738098, -0.6703177094459534, 0.9977045655250549]","[0.6380265951156616, 0.6048412322998047, -0.6705034971237183, 0.9974743723869324]","[0.5572081208229065, 0.6069720387458801, -0.6721971035003662, 0.9980227947235107]","[0.5373967885971069, 0.5997298955917358, -0.6713325381278992, 0.9980570673942566]","[0.5177356004714966, 0.592705488204956, -0.6714442372322083, 0.997978925704956]","[0.6532929539680481, 0.5895187258720398, -0.4271363317966461, 0.9971583485603333]","[0.4830113351345062, 0.5687145590782166, -0.41795918345451355, 0.998561680316925]"
2025-05-23 23:49:57.582105,"[0.5779713988304138, 0.6978856325149536, -0.7967954277992249, 0.9987772107124329]","[0.6047542691230774, 0.6035844683647156, -0.7820683717727661, 0.9976714253425598]","[0.6199178695678711, 0.5982933640480042, -0.781829297542572, 0.9978022575378418]","[0.6350661516189575, 0.5948200821876526, -0.7820247411727905, 0.9975720047950745]","[0.5551259517669678, 0.6035019755363464, -0.7859967947006226, 0.9981050491333008]","[0.5359579920768738, 0.5964154005050659, -0.7851508259773254, 0.9981418251991272]","[0.516836941242218, 0.5911374092102051, -0.7852458953857422, 0.9980634450912476]","[0.6521541476249695, 0.581341028213501, -0.4883587658405304, 0.9972726106643677]","[0.4833013415336609, 0.5682635307312012, -0.48962798714637756, 0.9986186623573303]"
2025-05-23 23:49:57.681756,"[0.5842487812042236, 0.6188693642616272, -0.7706931829452515, 0.9988219738006592]","[0.607887327671051, 0.5344469547271729, -0.7210371494293213, 0.9977424740791321]","[0.6230254769325256, 0.5327534079551697, -0.7209416627883911, 0.9978614449501038]","[0.6382705569267273, 0.5314245820045471, -0.7211195826530457, 0.9976500272750854]","[0.5595377683639526, 0.5327562093734741, -0.7473966479301453, 0.9981734752655029]","[0.5412275195121765, 0.5306937098503113, -0.7466938495635986, 0.9982120394706726]","[0.5222532749176025, 0.5308169722557068, -0.746965229511261, 0.998149573802948]","[0.6521809101104736, 0.5439656376838684, -0.40618836879730225, 0.9973107576370239]","[0.48625853657722473, 0.537667453289032, -0.47395941615104675, 0.9986681342124939]"
2025-05-23 23:49:57.780651,"[0.5807321667671204, 0.5668337345123291, -0.7219031453132629, 0.9989134073257446]","[0.6043571829795837, 0.4766944646835327, -0.6742751598358154, 0.9979140162467957]","[0.6195350289344788, 0.474937379360199, -0.6740264892578125, 0.9980226159095764]","[0.6348521709442139, 0.4751399755477905, -0.6741255521774292, 0.9978322982788086]","[0.5566635727882385, 0.48102807998657227, -0.6863330602645874, 0.9983132481575012]","[0.5394116640090942, 0.48258620500564575, -0.6856477856636047, 0.9983471632003784]","[0.5200284123420715, 0.48514866828918457, -0.6859655380249023, 0.9982923865318298]","[0.6500205397605896, 0.5020099878311157, -0.3854347765445709, 0.9975098371505737]","[0.4849286377429962, 0.5049682259559631, -0.41065967082977295, 0.9987633228302002]"
2025-05-23 23:49:57.847836,"[0.5684974789619446, 0.5307199954986572, -0.7369214296340942, 0.9990081191062927]","[0.5947754383087158, 0.4489471912384033, -0.6767609119415283, 0.9980897307395935]","[0.610005795955658, 0.44902825355529785, -0.6766883730888367, 0.9981903433799744]","[0.6259263157844543, 0.45085594058036804, -0.6767836213111877, 0.9980144500732422]","[0.5444732308387756, 0.45206108689308167, -0.6919853687286377, 0.9984571933746338]","[0.5273374915122986, 0.45485106110572815, -0.6913077235221863, 0.9984915256500244]","[0.5109754204750061, 0.45921775698661804, -0.6916927099227905, 0.9984421730041504]","[0.6454983353614807, 0.4831078350543976, -0.37689200043678284, 0.9977118968963623]","[0.48227909207344055, 0.4888042211532593, -0.39359381794929504, 0.9988702535629272]"
2025-05-23 23:49:57.946632,"[0.5528224110603333, 0.5044717192649841, -0.6704801917076111, 0.9990930557250977]","[0.5805415511131287, 0.43080320954322815, -0.6252050995826721, 0.9982388615608215]","[0.5963142514228821, 0.4327813386917114, -0.6249597668647766, 0.9983361959457397]","[0.6115559339523315, 0.43573734164237976, -0.6250072121620178, 0.998172402381897]","[0.5287480354309082, 0.43066152930259705, -0.6248753070831299, 0.9985805153846741]","[0.5133025050163269, 0.4329463541507721, -0.6241098642349243, 0.9986160397529602]","[0.49911367893218994, 0.4372316598892212, -0.6244943737983704, 0.9985696077346802]","[0.6361680626869202, 0.4721798598766327, -0.3540482521057129, 0.9978777766227722]","[0.47705763578414917, 0.4745485186576843, -0.32833656668663025, 0.9989557862281799]"
2025-05-23 23:49:58.047141,"[0.5361397862434387, 0.49849677085876465, -0.654492974281311, 0.9991767406463623]","[0.5637388825416565, 0.4265468716621399, -0.6165943741798401, 0.9983958005905151]","[0.5817245841026306, 0.4287896752357483, -0.6164115071296692, 0.9984855055809021]","[0.5956745147705078, 0.43225547671318054, -0.6164263486862183, 0.9983353614807129]","[0.5133663415908813, 0.4251030385494232, -0.6137596964836121, 0.9987077116966248]","[0.4992794692516327, 0.4266849160194397, -0.6129571199417114, 0.9987416863441467]","[0.48436328768730164, 0.4304211437702179, -0.6132820248603821, 0.9986991882324219]","[0.6229363083839417, 0.4685819447040558, -0.34955570101737976, 0.9980649352073669]","[0.4688555598258972, 0.46586132049560547, -0.3174647390842438, 0.9990496039390564]"
2025-05-23 23:49:58.148179,"[0.530638575553894, 0.4972492456436157, -0.6318471431732178, 0.999253511428833]","[0.5581853985786438, 0.42462658882141113, -0.5932676196098328, 0.9985410571098328]","[0.5764884352684021, 0.42659109830856323, -0.5930240154266357, 0.9986236095428467]","[0.5902825593948364, 0.429913192987442, -0.5930002927780151, 0.9984867572784424]","[0.5079084634780884, 0.4236755073070526, -0.5891569256782532, 0.9988252520561218]","[0.493894100189209, 0.4253185987472534, -0.5884267091751099, 0.9988570809364319]","[0.4785107672214508, 0.4289756715297699, -0.5887528657913208, 0.9988183379173279]","[0.6177256107330322, 0.4657595753669739, -0.33128196001052856, 0.9982373714447021]","[0.46409139037132263, 0.46390554308891296, -0.29542601108551025, 0.9991349577903748]"
2025-05-23 23:49:58.248584,"[0.5275406837463379, 0.49662649631500244, -0.6441619396209717, 0.9993118047714233]","[0.5549014806747437, 0.4235880374908447, -0.5940223932266235, 0.9986448884010315]","[0.5734850168228149, 0.42552804946899414, -0.5938621163368225, 0.9987200498580933]","[0.5874117612838745, 0.4286627173423767, -0.5939896106719971, 0.9985973238945007]","[0.5045229196548462, 0.4228113889694214, -0.5998517870903015, 0.9989098906517029]","[0.49046751856803894, 0.4247414767742157, -0.5990636944770813, 0.9989381432533264]","[0.4749005436897278, 0.42865535616874695, -0.59930819272995, 0.9989051818847656]","[0.6159142255783081, 0.46503114700317383, -0.3404548466205597, 0.9983501434326172]","[0.4604851007461548, 0.46388909220695496, -0.31570619344711304, 0.99918532371521]"
2025-05-23 23:49:58.347867,"[0.5254219770431519, 0.4951973259449005, -0.6518513560295105, 0.9993641972541809]","[0.5526710748672485, 0.42348453402519226, -0.6110971570014954, 0.9987322688102722]","[0.5712060332298279, 0.4255189001560211, -0.6109005808830261, 0.9988095164299011]","[0.5849185585975647, 0.42881256341934204, -0.6109779477119446, 0.9986900091171265]","[0.5022792220115662, 0.42256981134414673, -0.6111995577812195, 0.9989832043647766]","[0.4883064329624176, 0.4245406985282898, -0.6104266047477722, 0.9990166425704956]","[0.4728013873100281, 0.42854994535446167, -0.6107348203659058, 0.998984158039093]","[0.6142560243606567, 0.4655577838420868, -0.3513721525669098, 0.998451828956604]","[0.45882734656333923, 0.464680016040802, -0.32148244976997375, 0.9992421865463257]"
2025-05-23 23:51:38.942469,"[0.6776291131973267, 0.6828662157058716, -1.8832241296768188, 0.9976453185081482]","[0.7022373676300049, 0.5555167198181152, -1.87789785861969, 0.9961948394775391]","[0.7218061685562134, 0.5517364740371704, -1.8772060871124268, 0.9965049028396606]","[0.7415571212768555, 0.5489634275436401, -1.8775397539138794, 0.9961846470832825]","[0.626357913017273, 0.5545167922973633, -1.9107475280761719, 0.9970037341117859]","[0.595429003238678, 0.5537945032119751, -1.9100861549377441, 0.9970646500587463]","[0.5677942633628845, 0.5558520555496216, -1.9101555347442627, 0.997038722038269]","[0.761389434337616, 0.5516097545623779, -1.4755102396011353, 0.9963585734367371]","[0.5154533386230469, 0.5820438861846924, -1.614865779876709, 0.9981472492218018]"
2025-05-23 23:51:39.249440,"[0.6720539331436157, 0.632328450679779, -0.8806838989257812, 0.9978207349777222]","[0.6946694254875183, 0.5347001552581787, -0.8450614213943481, 0.9964309334754944]","[0.7146094441413879, 0.5334382653236389, -0.8447427153587341, 0.9967209696769714]","[0.7340830564498901, 0.5322089195251465, -0.8449636101722717, 0.9964122176170349]","[0.6260001063346863, 0.5299189686775208, -0.8633426427841187, 0.9972012639045715]","[0.5958747863769531, 0.5283666253089905, -0.8623684048652649, 0.99726802110672]","[0.5693114995956421, 0.5295687913894653, -0.8625971078872681, 0.9972460269927979]","[0.7544073462486267, 0.5466821789741516, -0.48755088448524475, 0.9965144991874695]","[0.5175155401229858, 0.5563758611679077, -0.5516929030418396, 0.9982696175575256]"
2025-05-23 23:51:39.350234,"[0.667317807674408, 0.606171190738678, -0.7891664505004883, 0.9978220462799072]","[0.6894313097000122, 0.5131300091743469, -0.7590261697769165, 0.9963952898979187]","[0.7092648148536682, 0.5123528242111206, -0.7587972283363342, 0.9966809749603271]","[0.7282453179359436, 0.51197350025177, -0.7588561773300171, 0.9963482022285461]","[0.625383198261261, 0.5112708806991577, -0.7701081037521362, 0.9972058534622192]","[0.5959484577178955, 0.5103291869163513, -0.7690793871879578, 0.9972780346870422]","[0.5700253248214722, 0.5119618773460388, -0.7693780660629272, 0.9972648620605469]","[0.7448591589927673, 0.5373899936676025, -0.4177694022655487, 0.9964379668235779]","[0.5190227627754211, 0.5396097302436829, -0.44521430134773254, 0.9982972741127014]"
2025-05-23 23:51:39.448203,"[0.6657790541648865, 0.6101340055465698, -0.8932586312294006, 0.9979746341705322]","[0.6885309219360352, 0.5145768523216248, -0.858364462852478, 0.9965938329696655]","[0.708112359046936, 0.5137917995452881, -0.8580449819564819, 0.9968660473823547]","[0.7265224456787109, 0.5133266448974609, -0.8582525849342346, 0.9965364336967468]","[0.6254173517227173, 0.5119197368621826, -0.8798288106918335, 0.9973714351654053]","[0.596997082233429, 0.5107291340827942, -0.8788802027702332, 0.9974550604820251]","[0.5715169310569763, 0.5118899941444397, -0.8791103959083557, 0.9974396824836731]","[0.7431232929229736, 0.537623941898346, -0.49723225831985474, 0.9965993762016296]","[0.52036452293396, 0.5372467041015625, -0.5752667188644409, 0.9984028935432434]"
2025-05-23 23:51:39.550487,"[0.6554349064826965, 0.6079472303390503, -0.7407654523849487, 0.9981216788291931]","[0.6810766458511353, 0.5087025165557861, -0.7169935703277588, 0.9967862963676453]","[0.7008863687515259, 0.5076828598976135, -0.7165603637695312, 0.9970340132713318]","[0.7199611067771912, 0.507396936416626, -0.7166261672973633, 0.9967276453971863]","[0.6204283833503723, 0.5073886513710022, -0.7270287275314331, 0.997541606426239]","[0.5936798453330994, 0.5064836144447327, -0.7260400056838989, 0.9976233839988708]","[0.5699854493141174, 0.5076626539230347, -0.7263023853302002, 0.9976179599761963]","[0.7406884431838989, 0.5324212312698364, -0.4188799560070038, 0.9967389106750488]","[0.5203257203102112, 0.5296640992164612, -0.4451281428337097, 0.998501718044281]"
